video_id,title,duration,date,playlist_name,dict_sentiment,best_date,view_count,like_count,sentimentr_score,finbert_score,ollama_score
jT2zvnml5Hw,Xi's Olive Branch To Trump Comes With Warning | Bloomberg: The Asia Trade 11/18/24,5199.145,NA,The Asia Trade,-0.174157303370787,2024-11-18T03:46:41Z,9368,145,0.0902938964496097,0.0281014423817396,0.2
jTF_NdagyDM,S&P Hist Record High in Run-Up to CPI | Bloomberg: The Close 10/09/2024,5409.54099999985,NA,Bloomberg The Close (Full Shows),-0.446153846153846,2024-10-09T22:42:25Z,7315,83,0.0380023939422061,0.270373493432999,0.2
jXUfIPNFT-M,Bloomberg Surveillance 05/14/2024,17500.453,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.490421455938697,2024-05-14T16:47:20Z,26313,172,0.136710097261202,0.46699071675539,0.2
jYQTAMhJM0s,Bloomberg Open Interest 07/25/2024,5046.261,NA,Bloomberg Open Interest,-0.366906474820144,2024-07-25T18:42:30Z,9007,64,0.103416087012015,0.0187490954995155,0.4
jZa90GSdQf8,Australia Unveils Surprise Tax Cuts | Bloomberg: The Asia Trade 3/26/25,5307.288,NA,The Asia Trade,-0.121107266435986,2025-03-26T03:27:29Z,3540,38,0.120903923758492,-0.15314719080925,0.4
jZeg1MKNvvM,"CEO Killed in NYC | Bloomberg Surveillance | December 4, 2024",19466.965,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.429844097995546,2024-12-04T18:03:47Z,4942,26,0.143188613421368,0.476323246955872,0.7
j_LsBCiVGw8,China Factory Activity Boosts Economic Recovery Hopes | Bloomberg: The China Show 4/30/2024,5152.58200000001,NA,Bloomberg The China Show,-0.216326530612245,2024-04-30T05:13:56Z,7326,66,0.0994687922130555,-0.223026812076569,0.7
jaTt0lJnIKA,Bloomberg Surveillance 12/23/2024,8572.91999999974,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.477386934673367,2024-12-23T17:40:25Z,16822,107,0.0247620072090529,0.781851164996624,0.2
jc0vj-AbARo,S&P 500 Notches Its 50th All-Time High in 2024 | Bloomberg: The Close 11/08/2024,5447.57299999984,NA,Bloomberg The Close (Full Shows),-0.168141592920354,2024-11-08T23:24:49Z,11122,112,0.06563969974165,-0.247743546962738,0.7
jeMYODEiUbY,Stocks Churn as Nvidia's 1000% Rally to Face Test | Bloomberg: The Close 8/27/2024,5444.55799999985,NA,Bloomberg The Close (Full Shows),-0.317972350230415,2024-08-27T22:30:22Z,17214,139,0.049490987676198,0.0795307531952858,0.2
jf_AYxd3qUk,Yellen Calls on China to Address Industrial 'Overcapacity' | Bloomberg: The China Show 4/9/2024,5146.887,NA,Bloomberg The China Show,-0.326241134751773,2024-04-09T06:12:35Z,45097,310,0.11176776874579,0.679933913052082,0.2
jkuCSu4iy0M,Bloomberg Markets: The Close 02/13/2024,5161.13,NA,Bloomberg The Close (Full Shows),-0.300411522633745,2024-02-14T00:28:05Z,26626,186,0.105263083132278,0.0147160664200783,-0.7
joQb023x0lc,Bloomberg Surveillance 03/21/2025,8599.7709999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.629464285714286,2025-03-21T17:13:57Z,15488,144,0.0160917694896324,0.511791661381721,0.2
jtSktjuBsp8,"Pound Hits One-Year High to $1.30, Tiktok's Ruling in EU Tech Crackdown | The Opening Trade 07/17",5604.83199999984,NA,The Opening Trade,-0.365638766519824,2024-07-17T12:14:24Z,4645,25,0.0476915177680947,0.515751719474792,0.2
jvKr_2I6fSY,"Investors Brace for Fed, BOJ, BOE Decisions | Bloomberg: The China Show 7/29/2024",5149.46,NA,Bloomberg The China Show,-0.267515923566879,2024-07-29T04:33:58Z,16158,114,0.110385651344624,-0.525179609656334,0.5
jw0M-SpTVOA,"Harris Gains Steam | Bloomberg Surveillance | July 23, 2024",19082.975,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.231607629427793,2024-07-23T20:11:47Z,23164,99,0.183294792806985,0.864040154963732,0.2
jzMMKFUq9mQ,Fed's Awkward Moment | Bloomberg Surveillance 03/06/2023,8310.82400000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.38034188034188,2023-03-06T18:53:56Z,47696,140,0.0709269241131777,0.325885877013206,-0.7
jzoomW_Ixyo,"Exxon CEO, Finland President at COP29; Bitcoin Tops $89K | Horizons Middle East & Africa 11/12/2024",5089.653,NA,"Horizons Middle East, Africa",-0.251612903225806,2024-11-12T09:45:16Z,1122,17,0.104227165308115,0.325189918279648,0.2
k4UU7eh9Be8,"New Orleans Attack, Russia Gas Flows | Horizons Middle East & Africa 1/2/2025",5057.258,NA,"Horizons Middle East, Africa",-0.542521994134897,2025-01-02T08:43:04Z,3878,40,0.0727419401190196,0.095165342092514,0.2
k58AGYGq3EQ,Bloomberg Open Interest 12/02/2024,4945.63300000001,NA,Bloomberg Open Interest,-0.0902777777777778,2024-12-02T19:20:13Z,4505,45,0.0920685341248274,0.436660632491112,0.2
kAKGAOAiI64,"Hurricane Milton Barrels Toward Florida, China Markets Rally Loses Steam | The Opening Trade 10/08",5625.82799999984,NA,The Opening Trade,-0.641025641025641,2024-10-08T12:47:56Z,2038,34,0.00957339843967234,0.33309555798769,-0.4
kB7G9HbI5lo,Bloomberg Surveillance 02/29/2024,8354.35600000001,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.45326278659612,2024-02-29T17:07:28Z,33332,184,0.0526397161606424,0.721181005239487,0.2
kBK3fNpMCL8,Federal Reserve Minutes Boost Rate Cut Bets | Bloomberg: The China Show 8/22/2024,5084.049,NA,Bloomberg The China Show,-0.217391304347826,2024-08-22T05:43:20Z,12432,88,0.119657971252054,0.0980511009693146,0.3
kCLwq1fi9-U,Bloomberg Open Interest 10/10/2024,4527.61399999999,NA,Bloomberg Open Interest,-0.47887323943662,2024-10-10T18:13:09Z,4357,39,0.0662046498219137,0.0153974760323763,-0.5
kEhqa9U3spc,Bloomberg Open Interest 08/08/2024,4919.919,NA,Bloomberg Open Interest,-0.328947368421053,2024-08-08T17:57:49Z,8543,55,0.108125305615911,0.010659784078598,0.4
kF8b8rOyi1s,"'Buy the Dip' Call Fades Even as US PPI Stalls | Bloomberg Surveillance | March 13, 2025",18847.814,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.412621359223301,2025-03-13T17:03:28Z,2929,27,0.144497297224461,0.729523748159409,0.2
kHSysGEyx5E,"Trump, Modi to Launch Trade Talks After US Unveils Tariffs | Bloomberg: The Asia Trade 2/14/25",5702.95999999999,NA,The Asia Trade,-0.0979228486646884,2025-02-14T03:43:16Z,37254,171,0.115949697638856,-0.0407582260668278,0.2
kIApIIiFoR8,"Bond Yields, Airlines and China's Policy Choices | Bloomberg Surveillance Full Show 08/22/2023",8654.7519999997,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.383177570093458,2023-08-22T16:04:23Z,23369,182,0.0397191080591844,0.61602596193552,0.5
kIunUX5N25A,"The Year Ahead in Risk | Bloomberg Surveillance | January 17, 2025",18001.695,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.280612244897959,2025-01-17T18:05:50Z,4342,34,0.179901906667883,0.797369852662086,0.2
kJbcRZxC4Kc,"Chinese Stock Rally Comeback, Israel Kills Hamas Leader | The Opening Trade 10/18",5037.79899999986,NA,The Opening Trade,-0.242424242424242,2024-10-18T12:06:15Z,2008,24,0.0465960601423418,0.331216245889664,0.2
kMtUuNKZIWU,Fed Day | Bloomberg Surveillance 12/14/2022,8168.399,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.569979716024341,2022-12-14T18:26:52Z,30911,134,0.0564250211764811,0.790067728608847,0.2
kOX3QZnOjwY,Stocks Near Bottom? | Bloomberg Surveillance 10/18/2022,7503.671,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.518072289156627,2022-10-18T16:45:50Z,63063,178,0.0614502203423331,0.618460342288017,0.3
kQoQiREcyGM,Asia Stocks Fall as Trump Tariffs Stoke Trade War Fears | Bloomberg: The Asia Trade 2/3/25,5553.34,NA,The Asia Trade,-0.491228070175439,2025-02-03T02:41:08Z,34237,291,0.0596571003129178,0.0870633944869041,-0.7
kSmP21mS9Ak,Israel Sees Breakthrough in Gaza Truce Talks | Horizons Middle East & Africa 12/18/2024,5070.46,NA,"Horizons Middle East, Africa",-0.278810408921933,2024-12-18T10:25:30Z,975,16,0.0919663960027898,0.455903246998787,0.4
kcRDL-NZqeY,Treasuries Hit as US Sales Struggle to Lure Buyers | Bloomberg Markets: The Close 5/28/2024,5259.58799999987,NA,Bloomberg The Close (Full Shows),-0.338289962825279,2024-05-28T22:47:21Z,11600,98,0.0513496166332663,0.650454506278038,0.2
keIJoV81cTs,Tariffs Keep Traders on Edge | Bloomberg: The Asia Trade 2/5/25,5296.571,NA,The Asia Trade,-0.36,2025-02-05T03:20:33Z,5175,96,0.087026672498728,-0.0839900076389313,0.2
kge1P2Z7tKs,Bloomberg Open Interest 02/20/2025,5227.70299999987,NA,Bloomberg Open Interest,-0.25,2025-02-20T18:53:47Z,2920,40,0.0468171574631348,0.075051149353385,0.2
kheEutreeDk,Skirting a Recession? | Bloomberg Surveillance 02/22/2023,8230.37800000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.385593220338983,2023-02-22T22:17:18Z,46980,187,0.0756515049821031,0.745587505400181,0.7
khva5iFgKtI,Bloomberg Surveillance 03/27/2025,8574.7149999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.670480549199085,2025-03-27T16:14:40Z,10491,133,0.0114358346730669,0.137625645846128,-0.7
kiSh6NPiDe0,S&P 500 Logs New Record High Close | Bloomberg Markets: The Close 07/16/2024,5363.57599999986,NA,Bloomberg The Close (Full Shows),-0.34841628959276,2024-07-16T23:37:31Z,10919,99,0.0572604192937211,-0.0868591964244843,0.7
knLNTnVoHBE,"Tech Earnings on Tap | Bloomberg Surveillance | October 29, 2024",18306.319,"| October 29, 2024",Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.443438914027149,2024-10-29T16:52:02Z,1843,13,0.158206420837334,0.516807980835438,0.2
kqlteLTS2Oo,Bloomberg Surveillance 09/10/2024,8744.72099999968,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.484018264840183,2024-09-10T15:50:19Z,27507,126,0.0347209707850114,0.446049757301807,0.2
krPgegGTMQQ,Bloomberg Surveillance 08/15/2024,8756.67299999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.475229357798165,2024-08-15T15:46:27Z,17836,121,0.0278648664304855,0.73281867057085,0.4
kuNsmY0bwDA,"Maduro Claims Election Sabotage; Traders eye Fed, BOJ cues | Bloomberg: The Asia Trade 7/30/24",5203.944,NA,The Asia Trade,-0.514619883040936,2024-07-30T03:02:22Z,5959,66,0.0553660172405626,0.401509709656239,0.2
kvU-Ciw_zlg,"Draghi Says EU Itself at Risk, Calls for 'Massive' Spending | The Opening Trade 09/09",5636.57699999984,NA,The Opening Trade,-0.469387755102041,2024-09-09T12:52:24Z,5602,44,0.0282455064395456,0.513756275177002,0.2
kylmIJ_VhO4,"Apple's Shatters Buyback Record, Traders Bet November Fed Rate Cut | Bloomberg Markets Today 05/03",5457.581,NA,The Opening Trade,-0.213414634146341,2024-05-03T11:23:26Z,7931,84,0.108752796424627,0.462295144796371,0.7
l-F9SErsD3Y,"Xi, Macron Discuss Trade, Ukraine war | Bloomberg: The China Show 5/7/2024",5080.76300000001,NA,Bloomberg The China Show,-0.272727272727273,2024-05-07T06:18:17Z,40466,243,0.102098193316733,0.149612307548523,0.7
l-dtFr9WzJg,S. Korean President Arrested; Biden Toughens China Tech Curbs | Bloomberg: The China Show 1/15/2025,5377.97699999989,NA,Bloomberg The China Show,-0.430894308943089,2025-01-15T05:27:59Z,14879,147,0.0495503383058,0.336364641785622,0.2
l-jppS0a7ko,Trump Tariffs Spark European Stock Market Meltdown | The Opening Trade 04/07,5457.98999999999,NA,The Opening Trade,-0.602122015915119,2025-04-07T10:11:14Z,18158,154,0.0553205754941449,0.16402829438448,-0.7
l0crhqD9bag,"China Consumption Picks Up, Helping Offset Tariff Impact | Bloomberg: The China Show 3/17/2025",5454.71699999985,NA,Bloomberg The China Show,0.165829145728643,2025-03-17T05:07:48Z,13321,162,0.0927107772045097,0.425047188997269,0.7
l0xDIfkJfWQ,Bull Market Coming? | Bloomberg Surveillance 06/05/23,8642.88099999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.409756097560976,2023-06-05T18:26:22Z,30728,148,0.0325554450389394,0.704648151993752,0.2
l0yu0CEVSw8,"Harris Picks Walz and Markets Regain Footing | Bloomberg Surveillance | August 6, 2024",17793.541,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.484008528784648,2024-08-06T17:07:46Z,12712,56,0.102777489528026,0.829333748668432,0.4
l3q_QAqFXD4,Bloomberg Surveillance 11/18/2024,8573.8189999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.459016393442623,2024-11-18T15:43:51Z,26371,138,0.0403050596774942,0.702000886201859,0.2
l4S0nEWCYK8,"Dollar Tumbles, Stocks Dive on Tariff Woes | Bloomberg: The Asia Trade 4/11/25",5222.331,NA,The Asia Trade,-0.543624161073825,2025-04-11T03:47:59Z,15449,171,0.0680814351806067,0.0535020083189011,-0.7
l4VMlNHUyy0,Stocks Fall as Traders Map Out Game Plans for CPI | Bloomberg: The Close 12/10/2024,5762.46599999982,NA,Bloomberg The Close (Full Shows),-0.087719298245614,2024-12-10T23:20:48Z,15242,102,0.0681725664756338,0.1339947655797,0.3
l5hVJvvzxbI,Big Bank Earnings | Bloomberg Surveillance 10/17/2023,8707.02999999974,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.4,2023-10-17T16:09:47Z,20806,142,0.0337941280882628,0.489545926451683,0.2
l65M5g3J1oQ,Fed Speak | 'Bloomberg Surveillance Simulcast' Full Show 02/08/2023,8209.67100000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.316326530612245,2023-02-08T19:38:53Z,102866,264,0.0676256599382803,0.706963453441858,0.2
l8SNenYJR44,Can We Buy Yet? | Bloomberg Surveillance 05/23/23,8803.06599999974,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.445983379501385,2023-05-23T19:45:12Z,214301,664,0.0309000465488647,0.705017678439617,0.2
l97udx2X7Ws,Bloomberg Surveillance 09/11/2024,8617.7209999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.56578947368421,2024-09-11T14:29:42Z,29464,165,0.0235206336118797,0.0758291389793158,-0.7
lE9awuTnoRM,China Industrial Profits Rise as Overseas Demand Improves | Bloomberg: The China Show 5/27/2024,5099.28999999999,NA,Bloomberg The China Show,-0.357142857142857,2024-05-27T05:21:28Z,9594,93,0.0945039998761981,-0.312122523784637,0.2
lEfU6LCQIDM,"Stocks Sell Off, Earnings Heat Up | Bloomberg: The Close 07/17/2024",5384.56099999985,NA,Bloomberg The Close (Full Shows),-0.229357798165138,2024-07-17T23:03:15Z,10404,81,0.0519423248811762,0.533522687852383,-0.5
lFtAO1Oz7dU,NYC Mayor Indicted on Fraud and Corruption Charges | Bloomberg: The Close 9/26/2024,5425.65399999985,NA,Bloomberg The Close (Full Shows),-0.310104529616725,2024-09-26T23:28:00Z,13208,113,0.0426616341317554,0.192099541425705,0.7
lJ30LWKgaws,"Stocks, Bonds Sink in Broad Retreat From US Assets | Bloomberg: The Close 04/21/2025",5435.59499999985,NA,Bloomberg The Close (Full Shows),-0.4921875,2025-04-21T22:37:41Z,24403,252,0.0436624164962625,0.285120598971844,-0.7
lJ6S9IJYdTM,"China's Yuan Weakens on Weak Growth, Tariff Risk | Bloomberg: The China Show 12/3/2024",5408.76099999987,NA,Bloomberg The China Show,-0.310344827586207,2024-12-03T05:41:48Z,8586,64,0.0412510126874688,0.0688300728797913,0.4
lMLFDqn-DKI,Celebrating International Women's Day | Bloomberg: The Close 03/07/2025,5926.52999999983,NA,Bloomberg The Close (Full Shows),-0.185770750988142,2025-03-07T23:33:02Z,8652,109,0.0770588317450667,0.277973815798759,-0.7
lMi0xzmcQ4M,Gaza In Focus After Israel-Hezbollah Cease-fire: Horizons Middle East & Africa 11/28/2024,5109.346,NA,"Horizons Middle East, Africa",-0.331460674157303,2024-11-28T08:28:39Z,1875,38,0.089258034750612,0.0239869803190231,0.2
lQUMLDtyQxw,China Stocks Rally; Alibaba Reveals DeepSeek AI Contender | Bloomberg: The China Show 3/6/2025,5197.65199999986,NA,Bloomberg The China Show,-0.244635193133047,2025-03-06T05:11:51Z,9640,117,0.0720054829961396,0.239100307226181,0.4
lYdA6WY2R_U,Asia Tech Slides on New China Curbs for Nvidia | Bloomberg: The Asia Trade 4/16/25,5299.24,NA,The Asia Trade,-0.426086956521739,2025-04-16T03:55:54Z,11302,107,0.0881995266943553,0.383629262447357,-0.7
lbKfn2rTVSA,Bloomberg Surveillance 02/28/2025,8575.7579999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.5,2025-02-28T17:07:39Z,15626,140,0.0127434966721233,0.781600959599018,-0.7
lcmYJ_BAxZo,"Tesla's Dismal Run in Europe, Trump Teases 'Secondary Tariffs' | The Opening Trade 03/25",11246.417,NA,The Opening Trade,-0.313253012048193,2025-03-25T10:48:34Z,4475,54,0.171185319963848,0.0273909568786621,-0.4
le08ZxFMem0,Bond Market Bounce | Bloomberg Surveillance 02/27/2023,8253.72899999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.515418502202643,2023-02-27T18:21:48Z,46992,126,0.0608074579051705,0.731523483991623,0.2
lhV7JBjmS4k,"Stocks Keep Winning, Israel Attacks | Bloomberg Surveillance 03/18/2025",8536.72999999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.491228070175439,2025-03-18T15:09:34Z,11126,116,0.0252477786392095,0.68083842843771,0.2
lho8Su2j7go,Russia Uses 'New' Missile in Ukraine Strike | Horizons Middle East & Africa 11/22/2024,5130.82400000001,NA,"Horizons Middle East, Africa",-0.465875370919881,2024-11-22T10:07:35Z,5638,33,0.0841800681339134,0.337951630353928,0.2
ljypCnorpXo,Bloomberg Surveillance 08/27/2024,8798.61899999967,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.489278752436647,2024-08-27T15:46:29Z,20053,118,0.037866219514109,0.574024707078934,0.2
lkK2QWTzh_0,Bloomberg Open Interest 10/11/2024,4928.711,NA,Bloomberg Open Interest,-0.351351351351351,2024-10-11T17:47:54Z,3116,26,0.105533087154868,0.648066021502018,0.2
lt7c_9QWSIg,Inflation Easing? | Bloomberg Surveillance 03/02/2023,8204.40899999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.523613963039014,2023-03-02T21:40:33Z,83999,203,0.0576044137326675,0.720881432294846,-0.7
lvYBe_nLFGI,Nvidia Selloff Sparks Concerns Over AI Frenzy | Bloomberg: The China Show 9/4//2024,5130.27,NA,Bloomberg The China Show,-0.463576158940397,2024-09-04T05:17:02Z,8922,77,0.0982504856068301,0.0292181093245745,-0.7
lw7OB2mnBUE,Bloomberg Open Interest 11/08/2024,4923.79,NA,Bloomberg Open Interest,-0.238095238095238,2024-11-08T18:42:23Z,8158,71,0.109481934475047,0.259588234126568,0.4
lw_1JB-0Axs,Davos Day 3 | Bloomberg Surveillance 01/19/2023,8370.85900000001,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.475836431226766,2023-01-19T18:50:07Z,31072,121,0.0562542947140936,0.0933833345770836,0.2
lx-HgQF2bcg,"China Stimulus Disappointment, Macron to Name New Prime Minister | The Opening Trade 12/13",5363.17800000001,NA,The Opening Trade,-0.40506329113924,2024-12-13T15:34:59Z,4834,36,0.0801320465137051,0.0675869025290012,-0.4
lzOx6qbu2Bw,Bloomberg Surveillance 02/26/2025,8592.69299999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.488069414316703,2025-02-26T15:51:02Z,10850,113,0.0251075731717413,0.379188243299723,-0.5
m-Kqg19XwX0,"Fed's Powell Downplays Growing Risks, Trump Says Fed Should Cut Rates | The Opening Trade 03/20",5674.37799999982,NA,The Opening Trade,-0.457875457875458,2025-03-20T13:29:06Z,7602,122,0.0437088789330794,0.652624748647213,0.2
m2KRSe9OrdE,Stocks Advance as Nvidia Closes at All-Time High | Bloomberg: The Close 01/06/2025,5340.59599999987,NA,Bloomberg The Close (Full Shows),-0.411371237458194,2025-01-06T23:49:26Z,10513,120,0.0368142106922661,0.521603971719742,-0.7
m5NPV4kfRPs,Tariff Concerns Mount for Markets | Bloomberg: The Asia Trade 3/21/25,5621.56899999984,NA,The Asia Trade,-0.354037267080745,2025-03-21T03:32:06Z,5935,75,0.0434933579103702,0.0263776928186417,0.2
m7nLCGbNR4E,LIVE Coverage | Stock Selloff Continues | Bloomberg The Close,15930.386,NA,Bloomberg The Close (Full Shows),-0.6,2025-04-10T21:37:48Z,72107,562,0.0828994084836147,0.310631431639194,-0.7
mCHdEcqq1pE,Bloomberg Markets: The Close 01/17/2024,7661.312,NA,Bloomberg The Close (Full Shows),-0.450980392156863,2024-01-18T01:05:00Z,27695,167,0.102502244422377,-0.500336810946465,-0.4
mDydNrzwRVs,Yen Hits 34-Year Low | Bloomberg Markets Today 04/26/2024,5419.11200000001,NA,The Opening Trade,-0.316770186335404,2024-04-26T10:54:57Z,8522,46,0.067833408955666,0.34366312623024,0.2
mEDFuO_B0Oo,Bloomberg Surveillance 09/13/2024,8772.86699999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.489736070381232,2024-09-13T16:25:06Z,23809,137,0.0281521179388806,0.474257558584213,0.2
mG0pe0FT-NQ,Fed in 2024 | Bloomberg Surveillance 12/22/2023,8768.93699999973,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.44874715261959,2023-12-22T17:53:55Z,56918,314,0.0272960635043921,0.78617163002491,0.2
mMHabOYIciU,Bloomberg Markets: The Close 01/18/2024,8135.235,NA,Bloomberg The Close (Full Shows),-0.270983213429257,2024-01-19T01:11:17Z,27315,164,0.105860873072372,-0.135573834180832,0.7
mMl73O3KZGs,Bloomberg Surveillance 10/21/2024,8240.79199999999,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.364661654135338,2024-10-21T17:27:42Z,13916,109,0.063668037426982,0.61506399512291,0.2
mQpT9u8m1LY,"Boeing CEO, Fed Ahead | Bloomberg Surveillance 06/04/2024",17694.5690000001,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.577812018489985,2024-06-04T15:59:09Z,32388,167,0.103023115690493,0.585655197501183,0.2
mTf2_gigfdY,Bloomberg Open Interest 12/13/2024,4934.83699999999,NA,Bloomberg Open Interest,-0.122641509433962,2024-12-13T18:52:19Z,5605,45,0.108285141658214,-0.653099790215492,0.7
m_LxJ4VRlYE,"Trump Targets Chips, Big Bank Earnings, Tariff Relief? | Bloomberg Open Interest",4962.00100000002,NA,Bloomberg Open Interest,-0.352697095435685,2025-04-15T17:41:10Z,5847,52,0.10684101033398,0.2246428206563,-0.3
m_tbamKizUY,'AI Craze' Powers Best Week in 2024 | Bloomberg Markets: The Close 04/26/2024,5414.152,NA,Bloomberg The Close (Full Shows),-0.324675324675325,2024-04-26T23:13:16Z,16949,150,0.0815630180563046,0.0899253040552139,0.7
mdKzRoMJFIc,Bloomberg Surveillance 02/27/2025,8588.73799999969,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.417943107221007,2025-02-27T16:23:23Z,13370,130,0.0221602714019786,0.477548882365227,0.2
mek0ORSpvXM,Bloomberg Surveillance 06/27/2024,8789.71399999971,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.5875,2024-06-27T16:29:54Z,23854,128,0.015816898354949,0.801680818200111,0.2
mhUWGH00jbs,Bloomberg Surveillance 8/10/2022 Inflation Report,8050.31299999999,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.494305239179954,2022-08-10T18:23:34Z,161415,348,0.0529228274976219,0.723044004291296,-0.5
mjycL_KWApo,Bloomberg Surveillance 01/13/2025,8594.7699999997,NA,"Bloomberg Surveillance with Jon, Lisa and Annmarie (Full shows)",-0.417190775681342,2025-01-13T15:47:43Z,19474,119,0.0252310498034888,0.497813284397125,-0.5
mk5JPqcjwP0,It's All Great. Mostly | Bloomberg Surveillance 08/01/2023,8747.84199999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.428571428571429,2023-08-01T17:39:24Z,41474,164,0.0216107545228507,0.615843832492828,0.5
mkTs0_jcLZQ,"Fed Fallout, ECB's Move | Bloomberg Surveillance 06/15/23",8954.90499999971,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.478494623655914,2023-06-15T17:08:26Z,59475,183,0.0204055519051451,0.792187757790089,0.4
mp_ZMHThl-4,US Probes DeepSeek on Nvidia Chips Access; Samsung Earnings Miss | Bloomberg: The Asia Trade 1/31/25,5220.22,NA,The Asia Trade,-0.428571428571429,2025-01-31T03:15:54Z,8317,69,0.0866009742497417,-0.318831063807011,0.2
mrqsRSfoBvI,"Retail Sales Beat | Bloomberg Surveillance | August 15, 2024",18944.47,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.331838565022422,2024-08-15T17:28:39Z,9361,35,0.22944042890517,0.757228828966618,0.4
mu1_AmH1ulA,Powell's Jackson Hole Speech | Bloomberg Surveillance 8/26/2022,13178.217,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.550970873786408,2022-08-26T20:29:02Z,788962,1240,0.0443244787580235,0.79699182510376,0.2
mwateeIktR0,Fed Raises Rates by 25bps | Bloomberg Surveillance: The Fed Decides 05/03/23,7913.06399999975,NA,"Bloomberg Surveillance with Tom, Jon and Lisa (Full Shows)",-0.598214285714286,2023-05-04T01:21:21Z,20969,104,0.0256690666855144,0.825072433799505,0.45
mxB984MBGuc,Stocks Plummet as Tariff Turmoil Deepens | Bloomberg: The Asia Trade 4/7/25,5523.192,NA,The Asia Trade,-0.639506172839506,2025-04-07T04:22:17Z,24748,308,0.034857683498832,0.0158381946384907,-0.7
mzKInfP8VV8,Bloomberg Markets: The Close 01/10/2023,8161.815,NA,Bloomberg The Close (Full Shows),-0.388127853881279,2024-01-11T01:47:11Z,25369,134,0.0945241042049379,0.28216178715229,0.2
n0Oi2Z3jm9A,China Warns Blinken of 'Negative Factors' Affecting Ties | Bloomberg: The China Show 4/26/2024,5062.61100000001,NA,Bloomberg The China Show,-0.152416356877323,2024-04-26T05:18:34Z,19553,121,0.122153894213485,0.708177328109741,0.2
n2DTsotWUV8,Tech Lifts Hong Kong Stocks to Three-Month High | Bloomberg: The China Show 2/7/2025,5395.67499999985,NA,Bloomberg The China Show,-0.327800829875519,2025-02-07T05:56:29Z,11623,134,0.0467494580079169,-0.0605748556554317,0.2
n321-HVpgOU,"Trump Tariffs and Growth | Bloomberg Surveillance | March 24, 2025",19418.873,NA,Bloomberg Surveillance Radio with Tom Keene and Paul Sweeney,-0.362790697674419,2025-03-25T13:35:43Z,3006,26,0.0838423622704671,0.758764140307903,0.4
